id,Address,Latitude,Longitude,Location 
9307,2001 E UNION ST,47.61270597,-122.30585545,"(47.61270597, -122.30585545)"
9308,3008 63RD AVE SW,47.57799947,-122.41278506,"(47.57799947, -122.41278506)"
9309,3010 63RD AVE SW,47.57791667,-122.41307163,"(47.57791667, -122.41307163)"
9310,3012 63RD AVE SW,47.57784664,-122.41305418,"(47.57784664, -122.41305418)"
9311,3012 63RD AVE SW,47.57784664,-122.41305418,"(47.57784664, -122.41305418)"
9312,3008 63RD AVE SW,47.57799947,-122.41278506,"(47.57799947, -122.41278506)"
9313,3010 63RD AVE SW,47.57791667,-122.41307163,"(47.57791667, -122.41307163)"
9314,3714 S HUDSON ST,47.55725602,-122.28541442,"(47.55725602, -122.28541442)"
9315,208 16TH AVE,47.60379161,-122.31088605,"(47.60379161, -122.31088605)"
9316,172 ERIE AVE,47.60280612,-122.28551994,"(47.60280612, -122.28551994)"
9317,3318 QUEEN ANNE AVE N,47.65011948,-122.35739552,"(47.65011948, -122.35739552)"
9318,3319 8TH AVE W,47.64980244,-122.36781058,"(47.64980244, -122.36781058)"
9319,1288 NW BLAKELY CT,47.72089395,-122.37372472,"(47.72089395, -122.37372472)"
9320,4716 SW WALKER ST,47.58427261,-122.39259544,"(47.58427261, -122.39259544)"
9321,86 PINE ST,47.60997316,-122.34139055,"(47.60997316, -122.34139055)"
9322,2617 NW 98TH ST,47.69984783,-122.39151553,"(47.69984783, -122.39151553)"
9323,2711 E JOHN ST,47.6200529,-122.29669588,"(47.6200529, -122.29669588)"
9324,202 N 85TH ST,47.69079409,-122.35642798,"(47.69079409, -122.35642798)"
9325,2429A NW 60TH ST,47.67224405,-122.3889336,"(47.67224405, -122.3889336)"
9326,2429C NW 60TH ST,47.67209643,-122.38891903,"(47.67209643, -122.38891903)"
9327,3217 CALIFORNIA AVE SW,47.57505187,-122.3870318,"(47.57505187, -122.3870318)"
9328,1019 NE 104TH ST,47.70372173,-122.31699584,"(47.70372173, -122.31699584)"
9329,1420 WESTERN AVE,47.60806114,-122.34038439,"(47.60806114, -122.34038439)"
9330,2356 EASTLAKE AVE E,47.64123013,-122.32553476,"(47.64123013, -122.32553476)"
9331,101 32ND AVE E,47.61901614,-122.29152183,"(47.61901614, -122.29152183)"
9332,12233 9TH AVE NW,47.71890651,-122.36805128,"(47.71890651, -122.36805128)"
9333,524 2ND AVE,47.60227089,-122.33203347,"(47.60227089, -122.33203347)"
9334,1762A NW 62ND ST,47.6739758,-122.38169193,"(47.6739758, -122.38169193)"
9335,7028 20TH AVE NW,47.68083055,-122.38193748,"(47.68083055, -122.38193748)"
9336,1501 WESTERN AVE,47.60836515,-122.34158746,"(47.60836515, -122.34158746)"
9337,6408 PHINNEY AVE N,47.67568718,-122.35413737,"(47.67568718, -122.35413737)"
9338,6572 32ND AVE NE,47.67729436,-122.29264476,"(47.67729436, -122.29264476)"
9339,2711 E JOHN ST,47.6200529,-122.29669588,"(47.6200529, -122.29669588)"
9340,4418 31ST AVE W,47.66062571,-122.39684357,"(47.66062571, -122.39684357)"
9341,221 10TH AVE S,47.60053038,-122.31961445,"(47.60053038, -122.31961445)"
9342,12009 35TH AVE NE,47.71577337,-122.29176089,"(47.71577337, -122.29176089)"
9343,305 25TH AVE E,47.62162577,-122.30017675,"(47.62162577, -122.30017675)"
9344,3221 CALIFORNIA AVE SW,47.57492118,-122.38717001,"(47.57492118, -122.38717001)"
9345,8320 32ND AVE NW,47.68911655,-122.39791883,"(47.68911655, -122.39791883)"
9346,2001 8TH AVE,47.61578904,-122.33727143,"(47.61578904, -122.33727143)"
9347,8836 DIBBLE AVE NW,47.69391923,-122.36707691,"(47.69391923, -122.36707691)"
9348,6011A NE 64TH ST,47.67470191,-122.26293362,"(47.67470191, -122.26293362)"
9349,2900 25TH AVE W,47.64584851,-122.38860449,"(47.64584851, -122.38860449)"
9350,3207 RAINIER AVE S,47.57462906,-122.29568314,"(47.57462906, -122.29568314)"
9351,1101 MADISON ST,47.6092117,-122.32426736,"(47.6092117, -122.32426736)"
9352,9717 8TH AVE NW,47.70068093,-122.36634535,"(47.70068093, -122.36634535)"
9353,7509 55TH AVE NE,47.6830679,-122.269108,"(47.6830679, -122.269108)"
9354,4645 26TH AVE NE,47.66306259,-122.3002169,"(47.66306259, -122.3002169)"
9355,10720 15TH AVE NE,47.70730797,-122.31176159,"(47.70730797, -122.31176159)"
9356,9451R RAINIER AVE S,47.52007237,-122.26266388,"(47.52007237, -122.26266388)"
9357,5205 S WILLOW ST,47.54048605,-122.26697824,"(47.54048605, -122.26697824)"
9358,2242 FRANKLIN AVE E,47.63957019,-122.32436476,"(47.63957019, -122.32436476)"
9359,815 MERCER ST,47.62405246,-122.34037886,"(47.62405246, -122.34037886)"
9360,5930 25TH AVE S,47.54910283,-122.29972559,"(47.54910283, -122.29972559)"
9361,814 6TH AVE S,47.59532614,-122.32592753,"(47.59532614, -122.32592753)"
9362,3433 49TH AVE SW,47.57285387,-122.39506021,"(47.57285387, -122.39506021)"
9363,1100 NE CAMPUS PKWY,47.65660559,-122.31612136,"(47.65660559, -122.31612136)"
9364,501 NE RAVENNA BLVD,47.67723713,-122.32392839,"(47.67723713, -122.32392839)"
9365,4515 48TH AVE SW,47.56255497,-122.3938325,"(47.56255497, -122.3938325)"
9366,1740 ARCH AVE SW,47.58684219,-122.38137483,"(47.58684219, -122.38137483)"
9367,6052 34TH AVE NE,47.67369461,-122.2908784,"(47.67369461, -122.2908784)"
9368,9176 HOLMAN RD NW,47.69572937,-122.37335928,"(47.69572937, -122.37335928)"
9369,2201 RAINIER AVE S,47.58314241,-122.30238572,"(47.58314241, -122.30238572)"
9370,6001 38TH AVE SW,47.54827956,-122.38073237,"(47.54827956, -122.38073237)"
9371,2622 NE UNIVERSITY VILLAGE ST,47.66392447,-122.29959483,"(47.66392447, -122.29959483)"
9372,515 SUMMIT AVE E,47.62365262,-122.32562733,"(47.62365262, -122.32562733)"
9373,3953 15TH AVE S,47.5674828,-122.31402095,"(47.5674828, -122.31402095)"
9374,4916 ERSKINE WAY SW,47.55820594,-122.38803352,"(47.55820594, -122.38803352)"
9375,1600 7TH AVE,47.61317008,-122.33431726,"(47.61317008, -122.33431726)"
9376,1812 BOREN AVE,47.61698493,-122.33196571,"(47.61698493, -122.33196571)"
9377,2701 EASTLAKE AVE E,47.64464664,-122.32610372,"(47.64464664, -122.32610372)"
9378,7 BOSTON ST,47.63821907,-122.35665709,"(47.63821907, -122.35665709)"
9379,3219 CALIFORNIA AVE SW,47.57505827,-122.38716986,"(47.57505827, -122.38716986)"
9380,3223 CALIFORNIA AVE SW,47.5749128,-122.38719734,"(47.5749128, -122.38719734)"
9381,4321 15TH AVE S,47.56474364,-122.31385571,"(47.56474364, -122.31385571)"
9382,8418 ISLAND DR S,47.5282296,-122.2607933,"(47.5282296, -122.2607933)"
9383,11029 37TH AVE SW,47.50381077,-122.37917863,"(47.50381077, -122.37917863)"
9384,5436 48TH AVE SW,47.55290384,-122.39332033,"(47.55290384, -122.39332033)"
9385,1762B NW 62ND ST,47.67406878,-122.38169723,"(47.67406878, -122.38169723)"
9386,1762C NW 62ND ST,47.67415404,-122.38169774,"(47.67415404, -122.38169774)"
9387,4442 54TH AVE SW,47.56371594,-122.40119956,"(47.56371594, -122.40119956)"
9388,75 S MAIN ST,47.59990205,-122.33515374,"(47.59990205, -122.33515374)"
9389,4033 EASTERN AVE N,47.65652304,-122.32932203,"(47.65652304, -122.32932203)"
9390,1011 WESTERN AVE,47.60449295,-122.33804582,"(47.60449295, -122.33804582)"
9391,2440 W COMMODORE WAY,47.6623889,-122.38832035,"(47.6623889, -122.38832035)"
9392,1414 E YESLER WAY,47.60184797,-122.3134337,"(47.60184797, -122.3134337)"
9393,9553 49TH AVE NE,47.69916361,-122.27564099,"(47.69916361, -122.27564099)"
9394,2311 MCGILVRA BLVD E,47.63949219,-122.28111977,"(47.63949219, -122.28111977)"
9395,9553 49TH AVE NE,47.69916361,-122.27564099,"(47.69916361, -122.27564099)"
9396,603 NW 127TH ST,47.72129113,-122.3639118,"(47.72129113, -122.3639118)"
9397,4502 NE 60TH ST,47.672344,-122.27924096,"(47.672344, -122.27924096)"
9398,428 15TH AVE E,47.62304676,-122.3125068,"(47.62304676, -122.3125068)"
9399,1043 S JACKSON ST,47.59892902,-122.31779353,"(47.59892902, -122.31779353)"
9400,409 NEWTON ST,47.63638559,-122.34901114,"(47.63638559, -122.34901114)"
9401,1303 ALASKAN WAY,47.60613987,-122.34133544,"(47.60613987, -122.34133544)"
9402,8116 37TH AVE SW,47.52996058,-122.37900992,"(47.52996058, -122.37900992)"
9403,300 5TH AVE,47.60214506,-122.32727814,"(47.60214506, -122.32727814)"
9404,5757 27TH AVE NE,47.67170075,-122.29884139,"(47.67170075, -122.29884139)"
9405,93 PIKE ST,47.60881372,-122.3412031,"(47.60881372, -122.3412031)"
9406,3811 CALIFORNIA AVE SW,47.5696569,-122.38721188,"(47.5696569, -122.38721188)"
9407,1534 NW 59TH ST,47.67182291,-122.37784581,"(47.67182291, -122.37784581)"
9408,3214 W MCGRAW ST,47.63981408,-122.39908827,"(47.63981408, -122.39908827)"
9409,2565 DEXTER AVE N,47.6436483,-122.34646234,"(47.6436483, -122.34646234)"
9410,4540 SAND POINT WAY NE,47.66169267,-122.28559871,"(47.66169267, -122.28559871)"
9411,710 W HOWE ST,47.63611971,-122.36691636,"(47.63611971, -122.36691636)"
9412,1420 E HOWELL ST,47.61777564,-122.31327276,"(47.61777564, -122.31327276)"
9413,1001 4TH AVE,47.60615304,-122.33389399,"(47.60615304, -122.33389399)"
9414,1531 WESTERN AVE,47.60898448,-122.34214519,"(47.60898448, -122.34214519)"
9415,2021 7TH AVE,47.61523711,-122.33836402,"(47.61523711, -122.33836402)"
9416,914 E JEFFERSON ST,47.60669069,-122.31923991,"(47.60669069, -122.31923991)"
9417,5510 12TH AVE NE,47.6689631,-122.31494743,"(47.6689631, -122.31494743)"
9418,5114 1ST AVE NW,47.66624337,-122.35690151,"(47.66624337, -122.35690151)"
9419,4922 43RD AVE S,47.55748967,-122.27912612,"(47.55748967, -122.27912612)"
9420,3220 40TH AVE SW,47.57492684,-122.38227052,"(47.57492684, -122.38227052)"
9421,1815 BELLEVUE AVE,47.61820544,-122.32706729,"(47.61820544, -122.32706729)"
9422,313 PROSPECT ST,47.62872878,-122.350841,"(47.62872878, -122.350841)"
9423,10011 61ST AVE S,47.51125335,-122.25740449,"(47.51125335, -122.25740449)"
9424,4134 11TH AVE NE,47.65793235,-122.31644296,"(47.65793235, -122.31644296)"
9425,8721 25TH AVE NW,47.69317618,-122.38875194,"(47.69317618, -122.38875194)"
9426,701 5TH AVE,47.60454089,-122.33073506,"(47.60454089, -122.33073506)"
9427,4405 4TH AVE NE,47.66045183,-122.32436642,"(47.66045183, -122.32436642)"
9428,9045 13TH AVE NW,47.69559607,-122.37308947,"(47.69559607, -122.37308947)"
9429,9041 13TH AVE NW,47.69546651,-122.37308475,"(47.69546651, -122.37308475)"
9430,9176 HOLMAN RD NW,47.69572937,-122.37335928,"(47.69572937, -122.37335928)"
9431,1222 W BOTHWELL ST,47.64370279,-122.37326819,"(47.64370279, -122.37326819)"
9432,1130 N 82ND ST,47.68858333,-122.3429999,"(47.68858333, -122.3429999)"
9433,5026 PUGET BLVD SW,47.55670801,-122.36100527,"(47.55670801, -122.36100527)"
9434,7009 10TH AVE NW,47.67993575,-122.36971695,"(47.67993575, -122.36971695)"
9435,2556 1ST AVE N,47.64307719,-122.35530845,"(47.64307719, -122.35530845)"
9436,3988 JEFFERSON RD NE,47.65510438,-122.30387671,"(47.65510438, -122.30387671)"
9437,135 N 136TH ST,47.72798116,-122.35672391,"(47.72798116, -122.35672391)"
9438,3616 COURTLAND PL S,47.57098089,-122.28679481,"(47.57098089, -122.28679481)"
9439,3618 COURTLAND PL S,47.5709993,-122.28699976,"(47.5709993, -122.28699976)"
9440,2203 E PROSPECT ST,47.62848672,-122.30332982,"(47.62848672, -122.30332982)"
9441,4356 CHEASTY BLVD S,47.56090919,-122.30447332,"(47.56090919, -122.30447332)"
9442,362 N 76TH ST,47.68424447,-122.35258788,"(47.68424447, -122.35258788)"
9443,338 39TH AVE E,47.62244251,-122.28238823,"(47.62244251, -122.28238823)"
9444,1045 NE 115TH ST,47.71201277,-122.31581153,"(47.71201277, -122.31581153)"
9445,8333 29TH AVE NW,47.68967358,-122.39472265,"(47.68967358, -122.39472265)"
9446,675 S LANE ST,47.59644968,-122.32416271,"(47.59644968, -122.32416271)"
9447,5267 12TH AVE NE,47.66839265,-122.31547324,"(47.66839265, -122.31547324)"
9448,6835 24TH AVE NE,47.67869401,-122.30199595,"(47.67869401, -122.30199595)"
9449,340 19TH AVE,47.60551584,-122.30733508,"(47.60551584, -122.30733508)"
9450,10247 37TH AVE SW,47.51058711,-122.37845286,"(47.51058711, -122.37845286)"
9451,3835 NE 92ND ST,47.6950372,-122.28635135,"(47.6950372, -122.28635135)"
9452,4011 53RD AVE SW,47.56809814,-122.40121583,"(47.56809814, -122.40121583)"
9453,9409 4TH AVE SW,47.51876762,-122.34041447,"(47.51876762, -122.34041447)"
9454,170 15TH AVE,47.60333951,-122.31262936,"(47.60333951, -122.31262936)"
9455,5711 18TH AVE NE,47.67083734,-122.30876087,"(47.67083734, -122.30876087)"
9456,9176 HOLMAN RD NW,47.69572937,-122.37335928,"(47.69572937, -122.37335928)"
9457,100 S KING ST,47.5985612,-122.33380513,"(47.5985612, -122.33380513)"
9458,505 MADISON ST,47.6064785,-122.3313647,"(47.6064785, -122.3313647)"
9459,2907 MONTLAKE BLVD E,47.64675301,-122.30511009,"(47.64675301, -122.30511009)"
9460,12013 35TH AVE NE,47.71597366,-122.29175839,"(47.71597366, -122.29175839)"
9461,2200 ALASKAN WAY,47.61116977,-122.34749405,"(47.61116977, -122.34749405)"
9462,2341 EASTLAKE AVE E,47.64091149,-122.32617624,"(47.64091149, -122.32617624)"
9463,314 N 79TH ST,47.68641319,-122.35449933,"(47.68641319, -122.35449933)"
9464,5526 28TH AVE NE,47.66936028,-122.29698175,"(47.66936028, -122.29698175)"
9465,509 32ND AVE E,47.62403875,-122.29131644,"(47.62403875, -122.29131644)"
9466,8243 17TH AVE NE,47.6897918,-122.31037269,"(47.6897918, -122.31037269)"
9467,1301 5TH AVE,47.60896713,-122.33482136,"(47.60896713, -122.33482136)"
9468,3723 BAGLEY AVE N,47.6526695,-122.33300715,"(47.6526695, -122.33300715)"
9469,3017 CASCADIA AVE S,47.57684213,-122.28483215,"(47.57684213, -122.28483215)"
9470,1549 NW 61ST ST,47.67288856,-122.37830804,"(47.67288856, -122.37830804)"
9471,1518 1ST AVE S,47.58959018,-122.33370691,"(47.58959018, -122.33370691)"
9472,2648 59TH AVE SW,47.57994616,-122.4078187,"(47.57994616, -122.4078187)"
9473,1218 3RD AVE,47.60769331,-122.33545361,"(47.60769331, -122.33545361)"
9474,7106 32ND AVE NW,47.68052896,-122.3981391,"(47.68052896, -122.3981391)"
9475,711 26TH AVE S,47.59639043,-122.29897633,"(47.59639043, -122.29897633)"
9476,713A 26TH AVE S,47.59639446,-122.29916241,"(47.59639446, -122.29916241)"
9477,713B 26TH AVE S,47.59639626,-122.29931557,"(47.59639626, -122.29931557)"
9478,3047 S MYRTLE ST,47.53869191,-122.2921731,"(47.53869191, -122.2921731)"
9479,1817 3RD AVE N,47.63542765,-122.35223897,"(47.63542765, -122.35223897)"
9480,3427 38TH AVE SW,47.57232616,-122.38067103,"(47.57232616, -122.38067103)"
9481,4829 S KENNY ST,47.54892618,-122.27138887,"(47.54892618, -122.27138887)"
9482,4254 28TH AVE W,47.65919366,-122.39266172,"(47.65919366, -122.39266172)"
9483,4025 DELRIDGE WAY SW,47.56787742,-122.36420875,"(47.56787742, -122.36420875)"
9484,6102 8TH AVE NW,47.67328268,-122.36587907,"(47.67328268, -122.36587907)"
9485,1118 41ST AVE E,47.62924111,-122.27913721,"(47.62924111, -122.27913721)"
9486,2107 N 77TH ST,47.68490743,-122.33263416,"(47.68490743, -122.33263416)"
9487,5260 UNIVERSITY WAY NE,47.66818029,-122.31279297,"(47.66818029, -122.31279297)"
9488,1402 E PIKE ST,47.61434438,-122.31398366,"(47.61434438, -122.31398366)"
9489,700 37TH AVE,47.60803681,-122.28592265,"(47.60803681, -122.28592265)"
9490,126 S FINDLAY ST,47.55297101,-122.33293729,"(47.55297101, -122.33293729)"
9491,1101 DEXTER AVE N,47.62906083,-122.34260143,"(47.62906083, -122.34260143)"
9492,713 26TH AVE S,47.59639626,-122.29931557,"(47.59639626, -122.29931557)"
9493,9556 45TH AVE NE,47.6990145,-122.27975723,"(47.6990145, -122.27975723)"
9494,3281 41ST AVE SW,47.57333914,-122.38489094,"(47.57333914, -122.38489094)"
9495,4024 PHINNEY AVE N,47.65623463,-122.35420246,"(47.65623463, -122.35420246)"
9496,5619 16TH AVE NE,47.67011823,-122.31109571,"(47.67011823, -122.31109571)"
9497,2675 NE VILLAGE LN,47.66207412,-122.29816467,"(47.66207412, -122.29816467)"
9498,12033 12TH AVE NW,47.71683627,-122.37349958,"(47.71683627, -122.37349958)"
9499,6718 1ST AVE NW,47.67839873,-122.35714177,"(47.67839873, -122.35714177)"
9500,11715 PALATINE AVE N,47.71467268,-122.35713667,"(47.71467268, -122.35713667)"
9501,2005 13TH AVE S,47.58536871,-122.31625096,"(47.58536871, -122.31625096)"
9502,6525 15TH AVE NW,47.67676249,-122.37716242,"(47.67676249, -122.37716242)"
9503,5752 34TH AVE NE,47.67187702,-122.29114998,"(47.67187702, -122.29114998)"
9504,3629 40TH AVE W,47.65313714,-122.40820561,"(47.65313714, -122.40820561)"
9505,5456 40TH AVE W,47.66940115,-122.40887664,"(47.66940115, -122.40887664)"
9506,345 BOREN AVE N,47.62180794,-122.33625748,"(47.62180794, -122.33625748)"
9507,4001 EAST STEVENS WAY NE,47.65553333,-122.30542968,"(47.65553333, -122.30542968)"
9508,1909 25TH AVE S,47.58596493,-122.30084743,"(47.58596493, -122.30084743)"
9509,625 NW MARKET ST,47.66845426,-122.36439428,"(47.66845426, -122.36439428)"
9510,4253 22ND AVE W,47.65920082,-122.38504937,"(47.65920082, -122.38504937)"
9511,1738 M L KING JR WAY S,47.58718315,-122.29785433,"(47.58718315, -122.29785433)"
9512,1736 M L KING JR WAY S,47.58718387,-122.29789488,"(47.58718387, -122.29789488)"
9513,5306 S FLETCHER ST,47.5192148,-122.26578937,"(47.5192148, -122.26578937)"
9514,3614 LINDEN AVE N,47.65169382,-122.34820053,"(47.65169382, -122.34820053)"
9515,12506 LAKE CITY WAY NE,47.71951841,-122.29478139,"(47.71951841, -122.29478139)"
9516,2217 NW 57TH ST,47.66979666,-122.38570052,"(47.66979666, -122.38570052)"
9517,3013 S MOUNT BAKER BLVD,47.57589348,-122.293661,"(47.57589348, -122.293661)"
9518,2707 BOYER AVE E,47.6448093,-122.31740895,"(47.6448093, -122.31740895)"
9519,1705 NE PACIFIC ST,47.65034994,-122.30908696,"(47.65034994, -122.30908696)"
9520,5408 23RD AVE S,47.55354407,-122.30357803,"(47.55354407, -122.30357803)"
9521,2676 39TH AVE SW,47.57946978,-122.38100175,"(47.57946978, -122.38100175)"
9522,1918 8TH AVE,47.61540055,-122.33581767,"(47.61540055, -122.33581767)"
9523,3224 35TH AVE S,47.57445659,-122.28851608,"(47.57445659, -122.28851608)"
9524,207 BOREN AVE N,47.62037756,-122.33628748,"(47.62037756, -122.33628748)"
9525,500 BOREN AVE N,47.6238397,-122.33561795,"(47.6238397, -122.33561795)"
9526,1135 S WEBSTER ST,47.53493219,-122.31789882,"(47.53493219, -122.31789882)"
9527,2915 E PIKE ST,47.61391495,-122.29422518,"(47.61391495, -122.29422518)"
9528,325 9TH AVE,47.60399886,-122.32378355,"(47.60399886, -122.32378355)"
9529,11027 EXETER AVE NE,47.71036502,-122.27844391,"(47.71036502, -122.27844391)"
9530,113 23RD AVE S,47.60073731,-122.30258019,"(47.60073731, -122.30258019)"
9531,5446 CALIFORNIA AVE SW,47.55253442,-122.3866602,"(47.55253442, -122.3866602)"
9532,2200 1ST AVE S,47.58361319,-122.33370562,"(47.58361319, -122.33370562)"
9533,2200 1ST AVE S,47.58361319,-122.33370562,"(47.58361319, -122.33370562)"
9534,7002 2ND AVE NW,47.6797191,-122.35915732,"(47.6797191, -122.35915732)"
9535,5446 CALIFORNIA AVE SW,47.55253442,-122.3866602,"(47.55253442, -122.3866602)"
9536,3145 BROADWAY E,47.64989106,-122.32011137,"(47.64989106, -122.32011137)"
9537,8119 34TH AVE SW,47.52951997,-122.37563524,"(47.52951997, -122.37563524)"
9538,700 2ND AVE,47.60307545,-122.33313747,"(47.60307545, -122.33313747)"
9539,2459 1ST AVE W,47.64131183,-122.35849244,"(47.64131183, -122.35849244)"
9540,2522 W FULTON ST,47.64596311,-122.38982723,"(47.64596311, -122.38982723)"
9541,935 13TH AVE,47.61143218,-122.31577593,"(47.61143218, -122.31577593)"
9542,11531 8TH AVE NE,47.71299598,-122.32092188,"(47.71299598, -122.32092188)"
9543,6208 FREMONT AVE N,47.67417507,-122.34973928,"(47.67417507, -122.34973928)"
9544,1831 8TH AVE,47.61458931,-122.33528581,"(47.61458931, -122.33528581)"
9545,708 6TH AVE N,47.62574901,-122.34463762,"(47.62574901, -122.34463762)"
9546,1909 25TH AVE S,47.58596493,-122.30084743,"(47.58596493, -122.30084743)"
9547,3225 15TH AVE S,47.5743166,-122.31368063,"(47.5743166, -122.31368063)"
9548,5260 UNIVERSITY WAY NE,47.66818029,-122.31279297,"(47.66818029, -122.31279297)"
9549,1959 NE PACIFIC ST,47.65034994,-122.30908696,"(47.65034994, -122.30908696)"
9550,1901 N 47TH ST,47.6626813,-122.33497193,"(47.6626813, -122.33497193)"
9551,7713 23RD AVE NW,47.68546319,-122.38566181,"(47.68546319, -122.38566181)"
9552,2743 CALIFORNIA AVE SW,47.5780071,-122.3872169,"(47.5780071, -122.3872169)"
9553,6001 52ND AVE NE,47.67230538,-122.27197873,"(47.67230538, -122.27197873)"
9554,817 S CLOVERDALE ST,47.52631559,-122.32209789,"(47.52631559, -122.32209789)"
9555,115 39TH AVE E,47.61802228,-122.2828882,"(47.61802228, -122.2828882)"
9556,1905 25TH AVE S,47.5861047,-122.30059904,"(47.5861047, -122.30059904)"
