id,ApplicationDate,DecisionDate,Appealed,Status
3018,11/15/2012,01/24/2013,N,Permit Issued
3019,11/14/2012,03/01/2013,N,Permit Closed
3020,11/14/2012,01/03/2013,N,Permit Closed
3021,11/14/2012,02/21/2013,N,Permit Finaled
3022,11/14/2012,,N,CANCELLED
3023,,,N,CANCELLED
3024,11/13/2012,12/11/2012,N,Permit Closed
3025,11/13/2012,03/28/2013,N,Permit Closed
3026,11/13/2012,03/18/2013,N,Permit Closed
3027,11/13/2012,03/21/2013,N,Permit Closed
3028,11/11/2012,08/15/2013,N,Permit Issued
3029,11/09/2012,04/18/2013,N,Permit Closed
3030,11/09/2012,04/11/2013,N,Permit Issued
3031,11/08/2012,,N,CANCELLED
3032,11/08/2012,12/20/2012,N,Permit Closed
3033,11/07/2012,02/20/2013,N,Permit Closed
3034,11/07/2012,12/20/2012,N,Permit Finaled
3035,10/10/2012,03/14/2013,N,Permit Closed
3036,11/07/2012,05/28/2013,N,Permit Issued
3037,11/07/2012,01/29/2015,N,Permit Issued
3038,11/06/2012,02/04/2013,N,Permit Issued
3039,11/06/2012,12/27/2012,N,Permit Closed
3040,11/05/2012,02/14/2013,N,Permit Closed
3041,11/02/2012,08/26/2013,N,Permit Closed
3042,11/02/2012,09/03/2013,N,Permit Closed
3043,11/01/2012,12/21/2012,N,Permit Closed
3044,11/01/2012,02/28/2013,N,Permit Closed
3045,10/30/2012,02/14/2013,N,Permit Closed
3046,10/30/2012,12/06/2012,N,Permit Closed
3047,10/30/2012,12/20/2012,N,Permit Closed
3048,,,N,
3049,10/30/2012,01/03/2013,N,Permit Issued
3050,10/26/2012,07/11/2013,N,Permit Issued
3051,10/24/2012,02/25/2013,N,Permit Closed
3052,10/24/2012,12/20/2012,N,Permit Issued
3053,10/24/2012,12/20/2012,N,Permit Closed
3054,10/23/2012,02/05/2013,N,Permit Closed
3055,10/23/2012,12/19/2013,N,CANCELLED
3056,10/23/2012,12/10/2013,N,Permit Issued
3057,10/22/2012,01/16/2013,N,Permit Closed
3058,10/20/2012,11/29/2012,N,Permit Issued
3059,10/18/2012,05/07/2013,N,Permit Finaled
3060,10/18/2012,01/31/2013,N,Permit Closed
3061,,,N,
3062,10/18/2012,01/14/2013,N,Permit Issued
3063,10/17/2012,01/15/2013,N,Permit Closed
3064,10/17/2012,03/14/2013,N,Permit Closed
3065,10/17/2012,12/03/2012,N,Permit Issued
3066,10/17/2012,,N,CANCELLED
3067,10/16/2012,04/22/2013,N,Permit Closed
3068,10/16/2012,11/20/2012,N,Permit Closed
3069,10/16/2012,05/20/2013,N,Permit Closed
3070,10/12/2012,04/04/2013,N,Permit Closed
3071,10/10/2012,12/27/2012,N,Permit Finaled
3072,10/10/2012,04/01/2013,N,Permit Closed
3073,10/10/2012,03/04/2013,N,Permit Closed
3074,,,N,
3075,10/09/2012,11/15/2012,N,Permit Closed
3076,10/09/2012,12/27/2012,N,Permit Issued
3077,10/09/2012,01/07/2013,N,Permit Issued
3078,10/05/2012,12/24/2012,N,Permit Closed
3079,10/05/2012,12/10/2012,N,Permit Closed
3080,10/05/2012,05/30/2013,N,CANCELLED
3081,10/04/2012,01/17/2013,N,Permit Closed
3082,10/03/2012,12/27/2012,N,Permit Closed
3083,10/03/2012,02/20/2013,N,Permit Closed
3084,10/02/2012,01/14/2013,N,Permit Closed
3085,10/02/2012,11/08/2012,N,Permit Closed
3086,10/02/2012,06/14/2013,N,Permit Issued
3087,10/01/2012,10/01/2012,N,Permit Issued
3088,09/27/2012,12/21/2012,N,Permit Closed
3089,09/27/2012,02/21/2013,N,Permit Closed
3090,09/26/2012,01/03/2013,N,Permit Closed
3091,09/26/2012,12/27/2012,N,Permit Finaled
3092,09/26/2012,11/05/2012,N,Permit Closed
3093,09/26/2012,02/21/2013,N,Permit Issued
3094,09/25/2012,12/13/2012,N,Permit Issued
3095,09/21/2012,12/20/2012,N,Permit Closed
3096,09/20/2012,02/21/2013,N,Permit Finaled
3097,09/20/2012,11/08/2012,N,Permit Closed
3098,09/19/2012,11/30/2012,N,Permit Closed
3099,09/19/2012,03/14/2013,N,Permit Closed
3100,09/19/2012,,N,CANCELLED
3101,09/19/2012,04/18/2013,N,Permit Issued
3102,09/19/2012,05/16/2013,N,Permit Issued
3103,09/18/2012,04/26/2013,N,Permit Closed
3104,09/18/2012,12/06/2012,N,Permit Closed
3105,09/18/2012,01/31/2013,N,Permit Closed
3106,09/17/2012,04/11/2013,N,Permit Issued
3107,09/13/2012,04/26/2013,N,Permit Closed
3108,09/13/2012,12/03/2012,N,Permit Closed
3109,09/13/2012,12/10/2012,N,Permit Issued
3110,09/13/2012,03/04/2013,N,Permit Issued
3111,09/12/2012,11/05/2012,N,Permit Closed
3112,09/12/2012,11/01/2012,N,Permit Finaled
3113,,,N,
3114,09/12/2012,01/17/2013,N,Permit Issued
3115,09/12/2012,03/21/2013,N,Permit Issued
3116,09/12/2012,09/16/2013,N,Permit Issued
3117,09/12/2012,11/04/2013,N,Permit Issued
3118,09/10/2012,11/27/2013,N,Permit Closed
3119,09/10/2012,,N,CANCELLED
3120,09/07/2012,03/04/2013,N,Permit Issued
3121,09/07/2012,01/24/2013,N,Permit Issued
3122,09/07/2012,03/21/2013,N,Permit Issued
3123,09/06/2012,10/26/2012,N,Permit Closed
3124,09/06/2012,11/26/2012,N,Permit Issued
3125,09/06/2012,08/05/2013,N,Permit Issued
3126,,,N,
3127,09/05/2012,03/21/2013,N,Permit Issued
3128,08/31/2012,11/29/2012,N,Permit Issued
3129,08/30/2012,05/28/2013,N,Permit Finaled
3130,08/30/2012,08/08/2013,N,Permit Issued
3131,08/28/2012,01/28/2013,N,Permit Issued
3132,08/28/2012,04/11/2013,N,Permit Issued
3133,08/23/2012,03/05/2013,N,Permit Closed
3134,08/23/2012,11/26/2012,N,Permit Closed
3135,08/23/2012,11/08/2012,N,Permit Closed
3136,08/23/2012,12/17/2012,N,Permit Closed
3137,08/22/2012,11/08/2012,N,Permit Finaled
3138,08/22/2012,01/28/2013,N,Permit Issued
3139,08/22/2012,11/08/2012,N,Permit Closed
3140,08/22/2012,09/05/2013,N,Permit Issued
3141,08/21/2012,,N,CANCELLED
3142,08/21/2012,12/27/2012,N,Permit Closed
3143,08/21/2012,10/18/2012,N,Permit Closed
3144,08/20/2012,04/04/2013,N,Permit Issued
3145,08/17/2012,10/05/2012,N,Permit Closed
3146,08/16/2012,10/11/2012,N,Permit Closed
3147,08/15/2012,09/11/2012,N,Permit Closed
3148,08/15/2012,11/15/2012,N,Permit Closed
3149,08/13/2012,09/10/2012,N,Permit Closed
3150,08/13/2012,09/27/2012,N,Permit Issued
3151,08/10/2012,03/01/2013,N,Permit Issued
3152,08/10/2012,01/28/2013,N,Permit Issued
3153,08/10/2012,01/28/2013,N,Permit Issued
3154,08/09/2012,11/27/2012,N,Permit Closed
3155,08/09/2012,01/24/2013,N,Permit Issued
3156,08/09/2012,,N,CANCELLED
3157,08/09/2012,12/27/2012,N,Permit Issued
3158,08/08/2012,10/26/2012,N,Permit Closed
3159,08/08/2012,09/04/2012,N,Permit Closed
3160,08/08/2012,12/06/2012,N,Permit Closed
3161,08/08/2012,06/14/2013,N,Permit Issued
3162,08/07/2012,09/20/2012,N,Permit Closed
3163,08/07/2012,09/24/2012,N,Permit Issued
3164,08/07/2012,09/24/2012,N,Permit Closed
3165,08/07/2012,04/11/2013,N,Permit Issued
3166,08/06/2012,12/13/2012,N,Permit Closed
3167,08/06/2012,10/18/2012,N,Permit Issued
3168,08/03/2012,12/13/2012,N,Permit Issued
3169,08/03/2012,,N,CANCELLED
3170,08/03/2012,05/23/2013,N,Permit Issued
3171,08/03/2012,12/06/2012,N,Permit Issued
3172,08/02/2012,12/20/2012,N,Permit Closed
3173,08/01/2012,09/06/2012,N,Permit Closed
3174,08/01/2012,11/26/2012,N,Permit Issued
3175,07/31/2012,09/27/2012,N,Permit Closed
3176,07/26/2012,06/06/2013,N,Permit Issued
3177,07/24/2012,09/27/2012,N,Permit Closed
3178,07/24/2012,08/23/2012,N,Permit Closed
3179,07/24/2012,01/10/2013,N,Permit Closed
3180,07/24/2012,01/28/2013,N,Permit Issued
3181,07/23/2012,01/31/2013,N,Permit Issued
3182,07/23/2012,12/13/2012,N,Permit Issued
3183,07/23/2012,12/06/2012,N,Permit Issued
3184,07/20/2012,12/27/2012,N,Permit Issued
3185,07/19/2012,08/22/2012,N,Permit Closed
3186,07/19/2012,11/08/2012,N,Permit Closed
3187,07/18/2012,12/13/2012,N,Permit Closed
3188,06/04/2012,,N,CANCELLED
3189,07/18/2012,08/27/2012,N,Permit Closed
3190,07/18/2012,01/09/2014,N,Permit Issued
3191,07/18/2012,03/14/2013,N,Permit Issued
3192,07/18/2012,03/04/2013,N,Permit Issued
3193,07/17/2012,09/27/2012,N,Permit Closed
3194,07/17/2012,10/01/2012,N,Permit Closed
3195,07/17/2012,01/03/2013,N,Permit Issued
3196,07/17/2012,09/20/2012,N,Permit Closed
3197,07/16/2012,08/09/2012,N,Permit Closed
3198,07/16/2012,08/23/2012,N,Permit Closed
3199,07/13/2012,12/06/2012,N,Permit Issued
3200,07/12/2012,09/12/2012,N,Permit Closed
3201,07/12/2012,09/05/2012,N,Permit Closed
3202,07/12/2012,01/31/2013,N,Permit Closed
3203,07/11/2012,03/18/2013,N,Permit Closed
3204,07/11/2012,01/14/2013,N,Permit Issued
3205,07/10/2012,11/06/2012,N,Permit Closed
3206,07/10/2012,10/08/2012,N,Permit Closed
3207,07/10/2012,10/18/2012,N,Permit Issued
3208,07/10/2012,01/07/2013,N,Permit Closed
3209,07/09/2012,08/15/2013,N,Permit Issued
3210,07/05/2012,02/07/2014,N,Permit Closed
3211,07/05/2012,08/08/2012,N,Permit Closed
3212,07/03/2012,09/06/2012,N,Permit Closed
3213,07/03/2012,02/22/2013,N,Permit Closed
3214,06/15/2012,11/01/2012,N,Permit Issued
3215,07/03/2012,09/06/2012,N,Permit Closed
3216,07/01/2012,01/24/2013,N,Permit Issued
3217,06/29/2012,,N,Application Accepted
3218,06/28/2012,11/15/2012,N,Permit Closed
3219,06/28/2012,10/25/2012,N,Permit Issued
3220,06/27/2012,02/14/2013,N,Permit Closed
3221,06/27/2012,02/25/2013,N,Permit Issued
3222,06/27/2012,07/08/2013,N,Permit Closed
3223,06/26/2012,04/19/2013,N,Permit Closed
3224,06/26/2012,04/19/2013,N,Permit Closed
3225,06/25/2012,09/17/2012,N,Permit Closed
3226,06/25/2012,10/11/2012,N,Permit Issued
3227,06/22/2012,12/06/2012,N,Permit Issued
3228,06/22/2012,12/06/2012,N,Permit Issued
3229,06/22/2012,04/01/2013,N,Permit Issued
3230,06/21/2012,07/25/2012,N,Permit Closed
3231,06/21/2012,07/11/2012,N,Permit Closed
3232,06/21/2012,02/04/2013,N,Permit Issued
3233,06/19/2012,09/04/2012,N,Permit Closed
3234,06/19/2012,10/25/2012,N,Permit Closed
3235,06/19/2012,09/24/2012,N,Permit Issued
3236,06/18/2012,10/25/2012,N,Permit Closed
3237,06/18/2012,02/11/2013,N,Permit Issued
3238,06/15/2012,07/31/2012,N,Permit Closed
3239,06/15/2012,11/26/2012,N,Permit Issued
3240,06/15/2012,03/31/2014,N,Permit Issued
3241,06/13/2012,08/07/2012,N,Permit Closed
3242,06/13/2012,10/29/2012,N,Permit Closed
3243,06/13/2012,01/17/2013,N,Permit Issued
3244,06/13/2012,02/21/2013,N,Permit Issued
3245,06/12/2012,07/16/2012,N,Permit Closed
3246,06/12/2012,09/17/2012,N,Permit Closed
3247,06/11/2012,11/08/2012,N,Permit Issued
3248,06/11/2012,08/27/2012,N,Permit Closed
3249,06/11/2012,11/08/2012,N,Permit Issued
3250,06/11/2012,03/28/2013,N,Permit Issued
3251,06/08/2012,07/24/2012,N,Permit Closed
3252,06/04/2012,09/07/2012,N,Permit Closed
3253,06/07/2012,07/16/2012,N,Permit Closed
3254,06/07/2012,10/22/2012,N,Permit Issued
3255,06/07/2012,12/06/2012,N,Permit Issued
3256,06/07/2012,02/07/2013,N,Permit Issued
3257,06/06/2012,05/08/2015,N,Permit Closed
3258,06/06/2012,11/01/2012,N,Permit Closed
3259,06/06/2012,07/30/2012,N,Permit Closed
3260,06/06/2012,04/15/2013,N,Permit Closed
3261,06/06/2012,08/06/2012,N,Permit Closed
3262,06/06/2012,,N,CANCELLED
3263,06/06/2012,04/01/2013,N,Permit Issued
3264,06/05/2012,07/24/2012,N,Permit Closed
3265,,,N,
3266,06/04/2012,11/29/2012,N,Permit Issued
3267,06/04/2012,11/29/2012,N,Permit Issued
3268,06/04/2012,11/29/2012,N,Permit Issued
3269,06/04/2012,11/20/2012,N,Permit Issued
3270,06/01/2012,10/11/2012,N,Permit Issued
3271,06/01/2012,01/24/2013,N,Permit Issued
3272,05/31/2012,08/27/2012,N,Permit Issued
3273,05/30/2012,,N,CANCELLED
3274,05/30/2012,11/28/2012,N,Permit Closed
3275,05/30/2012,,N,CANCELLED
3276,05/30/2012,08/20/2012,N,Permit Issued
3277,05/30/2012,08/20/2012,N,Permit Closed
3278,05/29/2012,08/02/2012,N,Permit Issued
3279,05/29/2012,10/22/2012,N,Permit Closed
3280,05/25/2012,08/22/2012,N,Permit Closed
3281,05/25/2012,12/27/2012,N,Permit Issued
3282,05/24/2012,08/13/2012,N,Permit Closed
3283,05/24/2012,10/17/2013,N,Permit Closed
3284,05/23/2012,09/13/2012,N,Permit Issued
3285,05/22/2012,11/19/2012,N,Permit Issued
3286,05/22/2012,11/08/2012,N,Permit Issued
3287,05/21/2012,11/15/2012,N,Permit Issued
3288,05/17/2012,06/30/2014,N,Permit Closed
3289,05/16/2012,07/13/2012,N,Permit Closed
3290,05/16/2012,07/11/2012,N,Permit Closed
3291,05/16/2012,07/16/2012,N,Permit Closed
3292,05/16/2012,08/02/2012,N,Permit Issued
3293,05/16/2012,11/29/2012,N,Permit Issued
3294,05/15/2012,11/01/2012,N,Permit Closed
3295,05/11/2012,09/18/2012,N,Permit Closed
3296,05/10/2012,08/22/2012,N,Permit Closed
3297,05/10/2012,06/26/2012,N,Permit Closed
3298,05/09/2012,06/20/2012,N,Permit Closed
3299,05/09/2012,06/14/2012,N,Permit Closed
3300,05/09/2012,07/17/2012,N,Permit Closed
3301,05/09/2012,12/10/2012,N,CANCELLED
3302,05/09/2012,11/26/2012,N,Permit Finaled
3303,05/03/2012,09/05/2012,N,Permit Closed
3304,05/03/2012,06/29/2012,N,Permit Closed
3305,,,N,
3306,05/03/2012,,N,CANCELLED
3307,05/02/2012,08/23/2012,N,Permit Closed
3308,05/02/2012,06/14/2013,N,Permit Closed
3309,05/02/2012,09/24/2012,N,Permit Issued
3310,05/01/2012,08/30/2012,N,Permit Issued
3311,04/30/2012,07/12/2012,N,Permit Closed
3312,04/27/2012,07/05/2012,N,Permit Closed
3313,04/27/2012,08/09/2012,N,Permit Issued
3314,04/27/2012,03/28/2013,N,Permit Issued
3315,04/27/2012,05/24/2012,N,Permit Closed
3316,04/26/2012,10/15/2012,N,Permit Closed
3317,04/26/2012,01/14/2013,N,Permit Issued
3318,,,N,
3319,04/26/2012,06/28/2012,N,Permit Issued
3320,04/25/2012,06/25/2012,N,Permit Closed
3321,04/25/2012,07/23/2012,N,Permit Closed
3322,04/25/2012,07/26/2012,N,Permit Closed
3323,04/24/2012,10/25/2012,N,Permit Issued
3324,04/24/2012,11/08/2012,N,Permit Issued
3325,04/24/2012,09/12/2013,N,Permit Issued
3326,04/19/2012,06/18/2012,N,Permit Closed
3327,04/19/2012,06/28/2012,N,Permit Closed
3328,04/19/2012,11/08/2012,N,Permit Closed
3329,04/19/2012,07/02/2012,N,Permit Closed
3330,04/05/2012,06/04/2012,N,Permit Closed
3331,04/19/2012,08/09/2012,N,Permit Issued
3332,04/18/2012,06/17/2012,N,Permit Closed
3333,04/18/2012,08/23/2012,N,Permit Closed
3334,04/18/2012,07/12/2012,N,Permit Closed
3335,04/18/2012,06/28/2012,N,Permit Closed
3336,04/18/2012,09/06/2012,N,Permit Issued
3337,04/17/2012,07/16/2012,N,Permit Closed
3338,04/17/2012,07/31/2012,N,Permit Closed
3339,04/17/2012,06/26/2012,N,Permit Issued
3340,04/16/2012,05/18/2012,N,Permit Closed
3341,04/13/2012,06/26/2012,N,Permit Closed
3342,04/12/2012,06/01/2012,N,Permit Closed
3343,04/12/2012,,N,CANCELLED
3344,04/12/2012,02/28/2013,N,Permit Issued
3345,04/12/2012,11/08/2012,N,Permit Issued
3346,04/11/2012,09/13/2012,N,Permit Closed
3347,04/11/2012,11/08/2012,N,Permit Issued
3348,04/11/2012,,N,CANCELLED
3349,04/11/2012,11/29/2012,N,Permit Issued
3350,04/10/2012,05/04/2012,N,Permit Closed
3351,04/10/2012,05/17/2012,N,Permit Closed
3352,04/10/2012,02/25/2013,N,Permit Issued
3353,04/09/2012,,N,CANCELLED
3354,04/06/2012,07/12/2012,N,Permit Closed
3355,04/06/2012,06/11/2012,N,Permit Closed
3356,04/05/2012,11/19/2012,N,Permit Issued
3357,04/05/2012,08/23/2012,N,Permit Closed
3358,04/04/2012,07/12/2012,N,Permit Closed
3359,04/04/2012,06/18/2012,N,Permit Closed
3360,04/04/2012,08/16/2012,N,Permit Closed
3361,04/04/2012,10/04/2012,N,Permit Issued
3362,04/03/2012,09/20/2012,N,Permit Closed
3363,04/03/2012,10/25/2012,N,Permit Issued
3364,04/03/2012,11/29/2012,N,Permit Issued
3365,04/03/2012,05/17/2012,N,Permit Closed
3366,04/02/2012,05/21/2012,N,Permit Closed
3367,03/07/2012,,N,CANCELLED
3368,03/29/2012,06/14/2012,N,Permit Issued
3369,03/28/2012,06/14/2012,N,Permit Closed
3370,03/28/2012,05/24/2012,N,Permit Closed
3371,03/28/2012,08/13/2012,N,Permit Closed
3372,03/28/2012,08/16/2012,N,Permit Closed
3373,03/27/2012,05/07/2012,N,Permit Closed
3374,03/27/2012,07/26/2012,N,Permit Closed
3375,03/26/2012,11/19/2012,N,Permit Issued
3376,03/26/2012,06/07/2012,N,Permit Closed
3377,03/22/2012,04/24/2012,N,Permit Closed
3378,03/22/2012,06/14/2012,N,Permit Issued
3379,03/21/2012,,N,CANCELLED
3380,03/21/2012,05/11/2012,N,Permit Closed
3381,03/19/2012,04/12/2012,N,Permit Closed
3382,03/19/2012,02/11/2013,N,Permit Issued
3383,03/19/2012,09/20/2012,N,Permit Issued
3384,03/16/2012,04/30/2012,N,Permit Closed
3385,03/15/2012,06/04/2012,N,Permit Closed
3386,03/15/2012,07/23/2012,N,Permit Issued
3387,03/15/2012,05/05/2014,N,Permit Issued
3388,03/14/2012,11/15/2012,N,Permit Issued
3389,03/13/2012,08/08/2012,N,Permit Closed
3390,03/13/2012,10/11/2012,N,Permit Issued
3391,03/12/2012,08/01/2013,N,Permit Issued
3392,03/09/2012,05/14/2012,N,Permit Closed
3393,03/08/2012,08/27/2012,N,Permit Issued
3394,03/07/2012,06/26/2012,N,Permit Closed
3395,03/07/2012,07/26/2012,N,Permit Issued
3396,03/06/2012,04/19/2012,N,Permit Closed
3397,03/06/2012,04/05/2012,N,Permit Closed
3398,03/05/2012,07/09/2012,N,Permit Finaled
3399,03/02/2012,04/17/2012,N,Permit Closed
3400,03/02/2012,06/12/2012,N,Permit Closed
3401,03/02/2012,08/26/2013,N,Permit Issued
3402,03/01/2012,07/12/2012,N,Permit Closed
3403,03/01/2012,10/04/2012,N,Permit Issued
3404,02/29/2012,04/23/2012,N,Permit Closed
3405,02/28/2012,08/09/2012,N,Permit Issued
3406,02/27/2012,05/17/2012,N,Permit Closed
3407,02/27/2012,04/19/2012,N,Permit Closed
3408,02/27/2012,05/21/2012,N,Permit Issued
3409,02/23/2012,08/23/2013,N,Permit Closed
3410,02/23/2012,06/01/2012,N,Permit Closed
3411,02/22/2012,04/26/2012,N,Permit Closed
3412,02/22/2012,09/12/2013,N,Permit Issued
3413,02/22/2012,02/12/2013,N,Permit Closed
3414,02/21/2012,,N,CANCELLED
3415,02/21/2012,08/09/2012,N,Permit Issued
3416,02/20/2012,05/24/2012,N,Permit Closed
3417,02/17/2012,05/10/2012,N,Permit Closed
3418,02/16/2012,05/17/2012,N,Permit Closed
3419,02/16/2012,05/17/2012,N,Permit Closed
3420,02/16/2012,04/23/2012,N,Permit Closed
3421,02/16/2012,06/28/2012,N,Permit Issued
3422,02/15/2012,04/09/2012,N,Permit Closed
3423,02/15/2012,,N,CANCELLED
3424,02/15/2012,03/15/2012,N,Permit Closed
3425,02/13/2012,07/24/2012,N,Permit Closed
3426,02/10/2012,05/14/2012,N,Permit Closed
3427,02/10/2012,,N,CANCELLED
3428,02/09/2012,04/04/2012,N,Permit Closed
3429,02/09/2012,12/19/2013,N,Permit Closed
3430,02/09/2012,06/14/2012,N,Permit Closed
3431,02/08/2012,03/15/2012,N,Permit Closed
3432,02/08/2012,06/18/2012,N,Permit Finaled
3433,02/08/2012,05/21/2012,N,Permit Issued
3434,02/07/2012,05/17/2012,N,Permit Closed
3435,02/06/2012,06/04/2012,N,Permit Closed
3436,02/02/2012,03/20/2012,N,Permit Closed
3437,02/02/2012,05/31/2012,N,Permit Closed
3438,02/02/2012,04/02/2012,N,Permit Closed
3439,02/01/2012,03/12/2012,N,Permit Closed
3440,01/31/2012,04/09/2012,N,Permit Closed
3441,01/30/2012,12/06/2012,N,Permit Closed
3442,01/30/2012,05/21/2012,N,Permit Closed
3443,01/27/2012,06/28/2012,N,Permit Issued
3444,01/26/2012,07/23/2012,N,Permit Closed
3445,01/26/2012,04/05/2012,N,Permit Closed
3446,01/26/2012,06/25/2012,N,Permit Issued
3447,01/26/2012,11/19/2012,N,Permit Issued
3448,01/26/2012,,N,CANCELLED
3449,01/25/2012,03/26/2012,N,Permit Closed
3450,01/25/2012,09/13/2012,N,Permit Issued
3451,01/24/2012,05/14/2012,N,Permit Closed
3452,01/24/2012,05/10/2012,N,Permit Closed
3453,01/24/2012,08/16/2012,N,Permit Issued
3454,01/20/2012,02/27/2012,N,Permit Closed
3455,01/20/2012,05/10/2012,N,Permit Closed
3456,01/18/2012,04/24/2012,N,Permit Closed
3457,01/18/2012,03/23/2012,N,Permit Closed
3458,01/17/2012,06/14/2012,N,Permit Closed
3459,01/17/2012,05/17/2012,N,Permit Closed
3460,01/13/2012,05/31/2012,N,Permit Closed
3461,01/12/2012,03/05/2012,N,Permit Closed
3462,01/12/2012,03/05/2012,N,Permit Closed
3463,01/12/2012,03/05/2012,N,Permit Closed
3464,01/11/2012,02/15/2012,N,Permit Closed
3465,01/11/2012,05/14/2012,N,Permit Closed
3466,01/11/2012,08/30/2012,N,Permit Issued
3467,01/10/2012,02/08/2012,N,Permit Closed
3468,01/10/2012,01/26/2015,N,Permit Issued
3469,01/10/2012,05/24/2012,N,Permit Issued
3470,01/09/2012,07/12/2012,N,Permit Closed
3471,01/09/2012,07/12/2012,N,Permit Issued
3472,01/08/2012,05/14/2012,N,Permit Closed
3473,01/06/2012,07/24/2012,N,Permit Issued
3474,01/05/2012,03/01/2012,N,Permit Closed
3475,01/05/2012,02/16/2012,N,Permit Closed
3476,01/05/2012,05/31/2012,N,Permit Issued
3477,01/05/2012,06/25/2012,N,Permit Closed
3478,01/04/2012,02/29/2012,N,Permit Closed
3479,01/04/2012,03/01/2012,N,Permit Closed
3480,01/04/2012,11/05/2012,N,Permit Issued
3481,01/04/2012,,N,CANCELLED
3482,01/03/2012,02/23/2012,N,Permit Closed
3483,01/03/2012,05/14/2012,N,Permit Closed
3484,01/03/2012,09/20/2012,N,Permit Issued
3485,12/30/2011,09/27/2012,N,Permit Closed
3486,12/29/2011,,N,CANCELLED
3487,12/28/2011,05/14/2012,N,Permit Closed
3488,12/27/2011,06/04/2012,N,Permit Closed
3489,12/27/2011,06/14/2012,N,Permit Closed
3490,12/27/2011,02/02/2012,N,Permit Closed
3491,12/27/2011,02/16/2012,N,Permit Issued
3492,12/26/2011,03/29/2012,N,Permit Issued
3493,12/23/2011,04/16/2012,N,Permit Issued
3494,,,N,
3495,12/22/2011,04/08/2013,N,Permit Issued
3496,12/21/2011,01/20/2012,N,Permit Closed
3497,12/21/2011,02/27/2012,N,Permit Closed
3498,12/21/2011,05/24/2012,N,Permit Issued
3499,12/21/2011,06/14/2012,N,CANCELLED
3500,12/21/2011,06/07/2012,N,Permit Closed
3501,12/20/2011,02/14/2012,N,Permit Closed
3502,12/19/2011,04/02/2012,N,Permit Issued
3503,12/15/2011,05/14/2012,N,Permit Closed
3504,12/15/2011,07/02/2012,N,Permit Closed
3505,12/14/2011,03/06/2012,N,Permit Closed
3506,12/13/2011,02/06/2012,N,Permit Closed
3507,12/09/2011,04/26/2012,N,Permit Issued
3508,12/08/2011,03/13/2012,N,Permit Closed
3509,12/07/2011,02/19/2013,N,Permit Closed
3510,12/07/2011,03/12/2012,N,Permit Closed
3511,12/07/2011,04/12/2012,N,Permit Closed
3512,12/07/2011,02/09/2012,N,Permit Closed
3513,12/06/2011,07/24/2012,N,Permit Closed
3514,12/05/2011,04/02/2015,N,Permit Issued
3515,12/01/2011,,N,CANCELLED
3516,12/01/2011,04/01/2013,N,Permit Closed
3517,12/01/2011,02/16/2012,N,Permit Closed
3518,12/01/2011,,N,CANCELLED
3519,12/01/2011,05/24/2012,N,Permit Issued
